type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,timestamp
CASH_IN,Charlie,Eve,8468.69,38093.77,29625.079999999994,8798.43,17267.120000000003,1,1234-5678-9012-0027,2024-03-07 16:29:14.602090
CASH_OUT,David,Charlie,8067.69,29621.89,21554.2,24357.95,32425.64,1,1234-5678-9012-0109,2023-12-18 16:29:14.602090
CASH_IN,Charlie,David,6499.24,12344.73,5845.49,7445.31,13944.55,1,1234-5678-9012-0332,2024-07-31 16:29:14.602090
CASH_OUT,David,Jane,453.78,16163.43,15709.65,30845.18,31298.96,1,1234-5678-9012-0211,2023-10-07 16:29:14.602090
CASH_IN,Alice,Charlie,2184.52,15742.27,13557.75,23125.2,25309.72,1,1234-5678-9012-0925,2023-12-16 16:29:14.602090
PAYMENT,Alice,Charlie,4851.12,41711.72,36860.6,16363.53,21214.65,1,1234-5678-9012-0719,2024-01-10 16:29:14.602090
CASH_IN,Eve,Charlie,3973.53,45598.48,41624.950000000004,38656.74,42630.27,1,1234-5678-9012-0353,2023-12-14 16:29:14.602090
CASH_OUT,Bob,David,8167.35,44096.54,35929.19,21025.15,29192.5,1,1234-5678-9012-0004,2024-09-05 16:29:14.602090
CASH_IN,David,Charlie,9802.46,49931.32,40128.86,42866.56,52669.02,1,1234-5678-9012-0060,2024-04-30 16:29:14.602090
TRANSFER,Alice,David,2566.32,42148.91,39582.590000000004,31674.43,34240.75,1,1234-5678-9012-0196,2024-08-06 16:29:14.602090
CASH_IN,Eve,Charlie,5859.61,15814.18,9954.57,10590.05,16449.66,1,1234-5678-9012-0511,2024-06-29 16:29:14.602090
PAYMENT,Charlie,Alice,4217.05,5315.75,1098.6999999999998,4760.91,8977.96,1,1234-5678-9012-0058,2024-05-30 16:29:14.602090
DEBIT,Jane,Bob,7423.36,47863.78,40440.42,38654.01,46077.37,1,1234-5678-9012-0084,2023-11-30 16:29:14.602090
DEBIT,David,John,9823.4,26035.23,16211.83,33622.48,43445.880000000005,1,1234-5678-9012-0860,2024-03-19 16:29:14.602090
CASH_OUT,Jane,David,9857.47,42977.08,33119.61,4855.03,14712.5,1,1234-5678-9012-0159,2024-03-31 16:29:14.602090
CASH_OUT,Jane,Alice,7211.31,1922.94,-5288.370000000001,41609.54,48820.85,1,1234-5678-9012-0703,2024-07-06 16:29:14.602090
CASH_IN,David,Jane,6346.75,21182.46,14835.71,18165.91,24512.66,1,1234-5678-9012-0965,2024-03-15 16:29:14.602090
DEBIT,John,Jane,4871.37,27278.83,22407.460000000003,13726.4,18597.77,1,1234-5678-9012-0529,2024-01-27 16:29:14.602090
PAYMENT,Jane,Bob,8772.24,25915.41,17143.17,49193.09,57965.329999999994,1,1234-5678-9012-0599,2024-04-28 16:29:14.602090
CASH_OUT,David,Bob,4001.33,3129.86,-871.4699999999998,35582.08,39583.41,1,1234-5678-9012-0395,2024-04-21 16:29:14.602090
TRANSFER,Jane,Bob,8827.56,15656.36,6828.800000000001,17293.34,26120.9,1,1234-5678-9012-0273,2023-09-25 16:29:14.602090
TRANSFER,Jane,Alice,4622.87,2567.52,-2055.35,47685.9,52308.770000000004,1,1234-5678-9012-0218,2023-11-11 16:29:14.602090
TRANSFER,Jane,Bob,3732.98,34317.78,30584.8,45268.88,49001.86,1,1234-5678-9012-0962,2024-09-10 16:29:14.602090
CASH_OUT,Charlie,Jane,6542.92,27558.38,21015.46,20104.97,26647.89,1,1234-5678-9012-0851,2024-07-22 16:29:14.602090
PAYMENT,John,Bob,3086.84,45205.96,42119.119999999995,17977.65,21064.49,1,1234-5678-9012-0200,2024-06-30 16:29:14.602090
TRANSFER,David,Eve,7740.18,9545.7,1805.5200000000004,36535.65,44275.83,1,1234-5678-9012-0143,2024-06-05 16:29:14.602090
CASH_OUT,Eve,Bob,6599.55,3330.08,-3269.4700000000003,36165.15,42764.700000000004,1,1234-5678-9012-0514,2024-04-08 16:29:14.602090
DEBIT,David,Alice,2771.15,31046.14,28274.989999999998,12286.57,15057.72,1,1234-5678-9012-0505,2024-01-05 16:29:14.602090
PAYMENT,Charlie,John,6832.07,46701.54,39869.47,42028.39,48860.46,1,1234-5678-9012-0067,2024-05-15 16:29:14.602090
CASH_OUT,Eve,John,4905.02,9642.95,4737.93,43388.5,48293.520000000004,1,1234-5678-9012-0919,2023-11-06 16:29:14.602090
CASH_IN,Bob,Charlie,4590.77,12168.91,7578.139999999999,49704.63,54295.399999999994,1,1234-5678-9012-0067,2024-04-02 16:29:14.602090
DEBIT,Eve,Jane,9384.28,34458.1,25073.82,49761.3,59145.58,1,1234-5678-9012-0216,2023-10-30 16:29:14.602090
CASH_OUT,Eve,Alice,9846.69,13730.72,3884.029999999999,33779.01,43625.700000000004,1,1234-5678-9012-0093,2024-08-28 16:29:14.602090
CASH_IN,Eve,David,2913.2,18833.07,15919.869999999999,48167.41,51080.61,1,1234-5678-9012-0353,2024-05-07 16:29:14.602090
PAYMENT,Jane,Alice,4544.63,22513.7,17969.07,31819.69,36364.32,1,1234-5678-9012-0581,2024-02-17 16:29:14.602090
PAYMENT,Bob,David,6772.67,5862.21,-910.46,1659.71,8432.380000000001,1,1234-5678-9012-0001,2024-07-26 16:29:14.602090
TRANSFER,John,Charlie,5886.49,48331.17,42444.68,28478.62,34365.11,1,1234-5678-9012-0627,2023-12-04 16:29:14.602090
CASH_IN,David,John,5734.6,38602.43,32867.83,10243.72,15978.32,1,1234-5678-9012-0423,2023-10-01 16:29:14.602090
PAYMENT,John,David,7108.89,6343.22,-765.6700000000001,39999.62,47108.51,1,1234-5678-9012-0437,2023-09-27 16:29:14.602090
PAYMENT,John,Jane,124.0,28734.42,28610.42,30608.81,30732.81,1,1234-5678-9012-0570,2024-08-14 16:29:14.602090
TRANSFER,David,John,6800.12,8391.49,1591.37,2517.39,9317.51,1,1234-5678-9012-0751,2024-09-03 16:29:14.602090
CASH_IN,Jane,David,6571.97,2946.94,-3625.03,46714.91,53286.880000000005,1,1234-5678-9012-0807,2023-10-28 16:29:14.602090
CASH_OUT,Eve,Charlie,3491.4,3797.91,306.50999999999976,44975.65,48467.05,1,1234-5678-9012-0873,2024-05-17 16:29:14.603174
CASH_IN,Alice,David,5327.93,24995.13,19667.2,45781.13,51109.06,1,1234-5678-9012-0108,2024-06-09 16:29:14.603174
DEBIT,Bob,David,7060.89,12876.22,5815.329999999999,34703.06,41763.95,1,1234-5678-9012-0371,2024-02-24 16:29:14.603174
CASH_OUT,Jane,Charlie,1126.64,27342.96,26216.32,29932.2,31058.84,1,1234-5678-9012-0197,2023-12-03 16:29:14.603174
PAYMENT,Jane,Eve,2724.02,15652.31,12928.289999999999,6020.39,8744.41,1,1234-5678-9012-0912,2024-06-13 16:29:14.603174
DEBIT,John,David,1016.38,28040.31,27023.93,32595.05,33611.43,1,1234-5678-9012-0738,2024-05-26 16:29:14.603174
PAYMENT,Alice,Jane,6438.22,42232.87,35794.65,967.52,7405.74,1,1234-5678-9012-0923,2024-07-07 16:29:14.603174
CASH_IN,Bob,Alice,4701.25,13831.15,9129.9,23061.32,27762.57,1,1234-5678-9012-0156,2024-01-14 16:29:14.603174
CASH_OUT,John,David,1454.62,43794.59,42339.969999999994,9265.59,10720.21,1,1234-5678-9012-0180,2024-09-03 16:29:14.603174
CASH_OUT,Eve,Jane,6408.78,20556.03,14147.25,37080.3,43489.08,1,1234-5678-9012-0802,2024-07-06 16:29:14.603174
PAYMENT,Alice,Eve,5607.91,10466.04,4858.130000000001,458.07,6065.98,1,1234-5678-9012-0766,2023-12-27 16:29:14.603174
CASH_IN,John,Jane,2089.42,40789.86,38700.44,14072.36,16161.78,1,1234-5678-9012-0249,2024-02-19 16:29:14.603174
CASH_OUT,David,John,2673.44,43051.75,40378.31,22825.25,25498.69,1,1234-5678-9012-0048,2024-04-04 16:29:14.603174
TRANSFER,David,John,6589.2,24008.8,17419.6,42688.2,49277.399999999994,1,1234-5678-9012-0616,2024-04-20 16:29:14.603174
PAYMENT,Eve,Bob,6316.15,48777.54,42461.39,43267.44,49583.590000000004,1,1234-5678-9012-0920,2023-10-18 16:29:14.603174
TRANSFER,Jane,Eve,2500.04,10123.53,7623.490000000001,6154.02,8654.060000000001,1,1234-5678-9012-0568,2024-04-17 16:29:14.603174
DEBIT,Eve,Alice,1222.49,43139.93,41917.44,36339.59,37562.079999999994,1,1234-5678-9012-0530,2023-10-31 16:29:14.603174
CASH_OUT,Charlie,Bob,6189.46,24683.95,18494.49,14901.09,21090.55,1,1234-5678-9012-0508,2024-01-15 16:29:14.603174
CASH_OUT,John,David,9741.65,21047.83,11306.180000000002,29049.33,38790.98,1,1234-5678-9012-0427,2024-01-17 16:29:14.603174
DEBIT,Charlie,John,2266.58,10907.03,8640.45,27761.94,30028.519999999997,1,1234-5678-9012-0531,2024-06-05 16:29:14.603174
DEBIT,Bob,Alice,6074.77,42570.23,36495.46000000001,31079.28,37154.05,1,1234-5678-9012-0201,2024-07-14 16:29:14.603174
TRANSFER,David,Charlie,1193.83,5263.63,4069.8,1786.04,2979.87,0,1234-5678-9012-0333,2024-07-29 16:29:14.603174
DEBIT,David,Eve,1919.88,38489.83,36569.950000000004,43975.14,45895.02,1,1234-5678-9012-0007,2024-09-09 16:29:14.603174
PAYMENT,Charlie,Jane,4632.15,41241.61,36609.46,49320.97,53953.12,1,1234-5678-9012-0621,2024-04-19 16:29:14.603174
CASH_OUT,Charlie,Bob,8597.99,17600.19,9002.199999999999,22152.25,30750.239999999998,1,1234-5678-9012-0993,2024-08-09 16:29:14.603174
DEBIT,Bob,John,8247.0,2448.95,-5798.05,29023.7,37270.7,1,1234-5678-9012-0574,2024-01-05 16:29:14.603174
TRANSFER,Jane,David,6041.91,41713.53,35671.619999999995,40496.03,46537.94,1,1234-5678-9012-0998,2024-06-06 16:29:14.603174
TRANSFER,Eve,Bob,463.57,15441.01,14977.44,21459.22,21922.79,1,1234-5678-9012-0811,2023-10-15 16:29:14.603174
PAYMENT,Bob,Eve,7917.25,39874.73,31957.480000000003,38024.69,45941.94,1,1234-5678-9012-0292,2024-07-14 16:29:14.603174
DEBIT,David,Eve,2982.01,35113.75,32131.739999999998,41105.52,44087.53,1,1234-5678-9012-0416,2024-02-13 16:29:14.603174
PAYMENT,Alice,David,257.18,25774.09,25516.91,8539.18,8796.36,1,1234-5678-9012-0260,2024-03-12 16:29:14.603174
CASH_OUT,Bob,Eve,7363.0,27990.29,20627.29,23661.7,31024.7,1,1234-5678-9012-0588,2023-10-02 16:29:14.603174
TRANSFER,Bob,John,3223.81,1938.51,-1285.3,44817.75,48041.56,1,1234-5678-9012-0522,2024-07-17 16:29:14.603174
DEBIT,Charlie,Alice,5779.69,32244.14,26464.45,8944.96,14724.649999999998,1,1234-5678-9012-0920,2023-10-16 16:29:14.603174
DEBIT,Eve,David,8915.96,43952.37,35036.41,18798.21,27714.17,1,1234-5678-9012-0641,2023-12-11 16:29:14.603174
CASH_OUT,Bob,Eve,5014.36,40367.71,35353.35,16934.94,21949.3,1,1234-5678-9012-0986,2024-02-02 16:29:14.603174
PAYMENT,Alice,Charlie,5741.57,31592.92,25851.35,21648.05,27389.62,1,1234-5678-9012-0249,2023-10-14 16:29:14.603174
TRANSFER,John,Jane,3746.57,4478.5,731.9299999999998,12172.3,15918.869999999999,1,1234-5678-9012-0228,2024-03-13 16:29:14.603174
PAYMENT,Charlie,David,7809.8,16482.38,8672.580000000002,11379.05,19188.85,1,1234-5678-9012-0807,2023-11-21 16:29:14.603174
PAYMENT,Charlie,David,4910.08,7659.0,2748.92,13446.67,18356.75,1,1234-5678-9012-0263,2024-05-07 16:29:14.603174
CASH_IN,Charlie,Jane,7770.64,48328.41,40557.770000000004,15084.33,22854.97,1,1234-5678-9012-0021,2024-07-19 16:29:14.603174
CASH_OUT,Jane,David,3234.95,6699.08,3464.13,49673.56,52908.509999999995,1,1234-5678-9012-0944,2024-03-21 16:29:14.603174
CASH_IN,Charlie,Alice,8569.17,23898.21,15329.039999999999,6932.51,15501.68,1,1234-5678-9012-0500,2023-11-19 16:29:14.603174
TRANSFER,Jane,Eve,736.44,25630.74,24894.300000000003,44641.11,45377.55,1,1234-5678-9012-0368,2024-05-01 16:29:14.603174
DEBIT,Charlie,David,2742.76,31306.31,28563.550000000003,24454.44,27197.199999999997,1,1234-5678-9012-0852,2023-10-09 16:29:14.603174
PAYMENT,Alice,Eve,3794.02,45971.34,42177.32,11964.31,15758.33,1,1234-5678-9012-0077,2024-09-17 16:29:14.603174
TRANSFER,Eve,Jane,2045.12,10266.53,8221.41,36766.29,38811.41,1,1234-5678-9012-0195,2024-05-12 16:29:14.603174
CASH_OUT,John,David,5194.86,9558.91,4364.05,35181.68,40376.54,1,1234-5678-9012-0870,2023-10-10 16:29:14.603174
DEBIT,Bob,Charlie,6340.45,40476.41,34135.96000000001,11738.05,18078.5,1,1234-5678-9012-0465,2023-12-06 16:29:14.603174
TRANSFER,Alice,John,6376.78,5805.18,-571.5999999999995,29237.55,35614.33,1,1234-5678-9012-0090,2024-08-29 16:29:14.603174
CASH_IN,David,Eve,6641.49,1451.34,-5190.15,23149.19,29790.68,1,1234-5678-9012-0153,2023-11-05 16:29:14.603174
CASH_OUT,Bob,Alice,3294.21,26092.14,22797.93,18405.34,21699.55,1,1234-5678-9012-0404,2023-10-16 16:29:14.603174
CASH_OUT,Bob,Eve,1633.11,45592.03,43958.92,34768.48,36401.590000000004,1,1234-5678-9012-0960,2024-08-25 16:29:14.603174
CASH_IN,Alice,Bob,5071.97,30297.63,25225.66,16615.41,21687.38,1,1234-5678-9012-0764,2024-08-03 16:29:14.603174
CASH_IN,Bob,Alice,9573.64,1133.77,-8439.869999999999,26749.5,36323.14,1,1234-5678-9012-0161,2023-11-26 16:29:14.603174
PAYMENT,Jane,Bob,3922.91,13443.86,9520.95,2487.93,6410.84,1,1234-5678-9012-0127,2024-06-01 16:29:14.603174
TRANSFER,Jane,David,3289.61,25148.31,21858.7,14909.52,18199.13,1,1234-5678-9012-0550,2023-10-15 16:29:14.603174
DEBIT,Alice,Jane,6747.68,44687.72,37940.04,21520.83,28268.510000000002,1,1234-5678-9012-0886,2023-12-04 16:29:14.603174
DEBIT,Eve,Bob,6232.29,7701.37,1469.08,15144.93,21377.22,1,1234-5678-9012-0469,2023-10-01 16:29:14.603174
CASH_IN,David,Bob,7360.43,4950.69,-2409.7400000000007,46152.41,53512.840000000004,1,1234-5678-9012-0786,2023-11-30 16:29:14.603174
CASH_OUT,Bob,David,43.44,25990.61,25947.170000000002,4552.63,4596.07,1,1234-5678-9012-0687,2024-07-03 16:29:14.603174
DEBIT,Charlie,Eve,5152.84,25013.19,19860.35,21044.25,26197.09,1,1234-5678-9012-0301,2023-10-25 16:29:14.603174
CASH_IN,Alice,Jane,4062.06,13014.14,8952.08,31798.64,35860.7,1,1234-5678-9012-0461,2023-12-09 16:29:14.603174
CASH_IN,Bob,Eve,8331.48,47912.66,39581.18000000001,47915.55,56247.03,1,1234-5678-9012-0615,2024-08-12 16:29:14.604174
DEBIT,John,Jane,6175.64,33287.4,27111.760000000002,3118.39,9294.03,1,1234-5678-9012-0758,2024-03-21 16:29:14.604174
CASH_IN,Jane,David,1643.51,39992.87,38349.36,34674.26,36317.770000000004,1,1234-5678-9012-0597,2023-10-12 16:29:14.604174
PAYMENT,Bob,John,2512.97,44762.93,42249.96,3608.72,6121.69,1,1234-5678-9012-0874,2023-10-01 16:29:14.604174
TRANSFER,John,Eve,1626.25,39904.41,38278.16,9511.99,11138.24,1,1234-5678-9012-0841,2024-05-31 16:29:14.604174
CASH_IN,John,Jane,4246.79,43057.82,38811.03,2177.05,6423.84,1,1234-5678-9012-0048,2024-05-24 16:29:14.604174
CASH_OUT,Bob,Alice,4145.3,24548.58,20403.280000000002,20834.81,24980.11,1,1234-5678-9012-0207,2024-06-26 16:29:14.604174
CASH_OUT,Bob,Alice,653.49,23612.94,22959.449999999997,21959.91,22613.4,1,1234-5678-9012-0695,2024-04-05 16:29:14.604279
CASH_OUT,Eve,Alice,465.02,4443.82,3978.7999999999997,32870.68,33335.7,1,1234-5678-9012-0493,2023-11-10 16:29:14.604279
PAYMENT,David,Eve,1001.11,46696.87,45695.76,45533.91,46535.020000000004,1,1234-5678-9012-0433,2024-08-04 16:29:14.604279
DEBIT,Bob,David,7193.68,37825.17,30631.489999999998,15225.3,22418.98,1,1234-5678-9012-0234,2023-09-25 16:29:14.604279
TRANSFER,Alice,Bob,9535.89,35828.65,26292.760000000002,2881.17,12417.06,1,1234-5678-9012-0642,2023-10-21 16:29:14.604279
CASH_IN,Charlie,David,1638.34,34780.66,33142.32000000001,9744.14,11382.48,1,1234-5678-9012-0720,2024-04-23 16:29:14.604279
TRANSFER,Bob,John,3943.39,39799.97,35856.58,33293.37,37236.76,1,1234-5678-9012-0088,2023-11-13 16:29:14.604279
PAYMENT,John,Bob,2570.71,25959.57,23388.86,33287.49,35858.2,1,1234-5678-9012-0134,2024-08-31 16:29:14.604279
TRANSFER,Charlie,Bob,6396.65,22229.7,15833.050000000001,49843.86,56240.51,1,1234-5678-9012-0641,2024-05-28 16:29:14.604279
CASH_OUT,Alice,David,3372.09,19280.52,15908.43,41146.83,44518.92,1,1234-5678-9012-0720,2024-04-27 16:29:14.604279
DEBIT,Bob,Jane,8486.55,9947.43,1460.880000000001,31332.57,39819.119999999995,1,1234-5678-9012-0815,2024-05-10 16:29:14.604427
PAYMENT,Alice,John,5307.06,32017.74,26710.68,39826.57,45133.63,1,1234-5678-9012-0583,2023-10-19 16:29:14.604427
DEBIT,Jane,Alice,1074.63,49222.88,48148.25,10565.39,11640.02,0,1234-5678-9012-0665,2024-07-12 16:29:14.604427
CASH_IN,Charlie,Eve,378.08,11189.39,10811.31,16480.9,16858.980000000003,1,1234-5678-9012-0550,2024-01-22 16:29:14.604427
TRANSFER,Jane,John,8180.22,26727.58,18547.36,20671.98,28852.2,1,1234-5678-9012-0030,2023-12-21 16:29:14.604427
CASH_IN,David,Bob,9823.96,26577.24,16753.280000000002,37037.04,46861.0,1,1234-5678-9012-0198,2024-05-07 16:29:14.604427
CASH_IN,David,John,2262.22,33345.04,31082.82,27634.88,29897.100000000002,1,1234-5678-9012-0496,2024-08-31 16:29:14.604427
TRANSFER,Eve,John,6286.53,32098.98,25812.45,48165.33,54451.86,1,1234-5678-9012-0320,2023-11-17 16:29:14.604427
DEBIT,Bob,Charlie,514.67,29483.34,28968.670000000002,48408.38,48923.049999999996,1,1234-5678-9012-0729,2024-08-13 16:29:14.604427
CASH_OUT,David,Charlie,7294.62,26942.38,19647.760000000002,22971.92,30266.539999999997,1,1234-5678-9012-0822,2024-07-29 16:29:14.604427
TRANSFER,John,Jane,8327.72,23835.76,15508.039999999999,14760.29,23088.010000000002,1,1234-5678-9012-0388,2024-04-19 16:29:14.604427
CASH_IN,Bob,Alice,8971.61,25489.59,16517.98,39551.16,48522.770000000004,1,1234-5678-9012-0145,2024-08-01 16:29:14.604427
PAYMENT,John,Charlie,4783.03,17522.44,12739.41,28202.27,32985.3,1,1234-5678-9012-0408,2024-08-24 16:29:14.604427
CASH_OUT,Jane,Alice,1801.75,45207.58,43405.83,13373.02,15174.77,1,1234-5678-9012-0563,2024-08-28 16:29:14.604427
DEBIT,Jane,John,3819.06,24558.64,20739.579999999998,25452.52,29271.58,1,1234-5678-9012-0940,2024-07-01 16:29:14.604427
CASH_OUT,Charlie,David,1876.39,27444.91,25568.52,21167.4,23043.79,1,1234-5678-9012-0233,2024-01-01 16:29:14.604427
CASH_IN,Charlie,Bob,7744.81,31201.24,23456.43,45516.04,53260.85,1,1234-5678-9012-0390,2024-01-02 16:29:14.604427
CASH_IN,Bob,Alice,7494.67,31137.15,23642.480000000003,28955.81,36450.48,1,1234-5678-9012-0940,2024-04-23 16:29:14.604427
TRANSFER,Eve,John,3010.3,31397.94,28387.64,28635.96,31646.26,1,1234-5678-9012-0328,2024-09-20 16:29:14.604427
CASH_IN,Alice,David,7893.76,33470.11,25576.35,33492.63,41386.39,1,1234-5678-9012-0727,2024-07-01 16:29:14.604427
CASH_OUT,Charlie,Jane,3500.9,38370.83,34869.93,42722.01,46222.91,1,1234-5678-9012-0345,2023-12-01 16:29:14.604427
DEBIT,Alice,Bob,4919.62,9082.92,4163.3,41544.28,46463.9,1,1234-5678-9012-0125,2024-01-31 16:29:14.604427
DEBIT,Eve,Bob,4891.69,37296.51,32404.820000000003,15962.32,20854.01,1,1234-5678-9012-0769,2023-09-26 16:29:14.604427
CASH_IN,Charlie,Eve,7172.4,3534.37,-3638.0299999999997,23147.75,30320.15,1,1234-5678-9012-0585,2024-05-10 16:29:14.604427
TRANSFER,Charlie,Jane,4750.78,39714.54,34963.76,34612.35,39363.13,1,1234-5678-9012-0447,2024-07-26 16:29:14.604427
DEBIT,John,Jane,6122.67,28354.5,22231.83,30431.77,36554.44,1,1234-5678-9012-0522,2023-11-10 16:29:14.604427
PAYMENT,Jane,Bob,7152.95,9451.54,2298.590000000001,12903.6,20056.55,1,1234-5678-9012-0230,2024-02-23 16:29:14.604427
CASH_IN,Charlie,Jane,5072.65,45857.31,40784.659999999996,33920.29,38992.94,1,1234-5678-9012-0843,2024-03-08 16:29:14.604427
DEBIT,Charlie,David,9461.01,28795.64,19334.629999999997,6500.07,15961.08,1,1234-5678-9012-0256,2023-12-31 16:29:14.604427
PAYMENT,Jane,David,600.53,761.25,160.72000000000003,28349.53,28950.059999999998,1,1234-5678-9012-0426,2024-01-15 16:29:14.604427
DEBIT,Charlie,Bob,6365.01,38913.95,32548.939999999995,41042.69,47407.700000000004,1,1234-5678-9012-0644,2024-07-01 16:29:14.604427
PAYMENT,Charlie,John,6425.98,4487.71,-1938.2699999999995,18375.36,24801.34,1,1234-5678-9012-0646,2023-12-21 16:29:14.604427
DEBIT,Eve,David,6959.65,44993.39,38033.74,26192.41,33152.06,1,1234-5678-9012-0454,2024-07-08 16:29:14.604427
PAYMENT,Eve,David,8263.96,43144.91,34880.950000000004,37736.26,46000.22,1,1234-5678-9012-0615,2024-01-13 16:29:14.604427
CASH_OUT,Charlie,Jane,1026.04,9625.57,8599.529999999999,27878.99,28905.030000000002,1,1234-5678-9012-0441,2023-10-27 16:29:14.604427
DEBIT,Charlie,John,8722.02,31359.28,22637.26,48061.66,56783.68000000001,1,1234-5678-9012-0543,2024-01-02 16:29:14.604427
TRANSFER,Alice,David,318.32,23860.35,23542.03,10626.2,10944.52,1,1234-5678-9012-0644,2023-10-09 16:29:14.604427
CASH_IN,John,Charlie,1812.38,21700.23,19887.85,48978.91,50791.29,1,1234-5678-9012-0494,2023-10-06 16:29:14.604427
CASH_IN,Alice,Charlie,6074.15,40091.21,34017.06,9999.08,16073.23,1,1234-5678-9012-0776,2024-09-18 16:29:14.604427
PAYMENT,Jane,Bob,1721.7,31055.24,29333.54,28253.68,29975.38,1,1234-5678-9012-0082,2023-11-04 16:29:14.604427
CASH_OUT,Charlie,Alice,8985.11,13359.12,4374.01,11471.73,20456.84,1,1234-5678-9012-0176,2023-10-10 16:29:14.604427
CASH_IN,Bob,Charlie,7013.9,3484.12,-3529.7799999999997,28943.69,35957.59,0,1234-5678-9012-0708,2023-11-05 16:29:14.604427
CASH_OUT,Bob,Jane,3881.69,37156.28,33274.59,30476.63,34358.32,1,1234-5678-9012-0371,2024-09-02 16:29:14.604427
PAYMENT,Charlie,David,3943.37,24920.69,20977.32,490.17,4433.54,1,1234-5678-9012-0495,2024-08-22 16:29:14.604427
DEBIT,John,Charlie,9329.74,8546.04,-783.6999999999989,40022.19,49351.93,1,1234-5678-9012-0976,2024-08-30 16:29:14.604427
CASH_OUT,Jane,John,937.72,6525.59,5587.87,6542.99,7480.71,1,1234-5678-9012-0784,2024-08-28 16:29:14.604427
TRANSFER,Jane,David,8305.34,19717.67,11412.329999999998,16374.84,24680.18,1,1234-5678-9012-0772,2024-08-07 16:29:14.604427
CASH_OUT,David,Bob,1080.8,23415.11,22334.31,9977.51,11058.31,1,1234-5678-9012-0391,2024-01-08 16:29:14.604427
CASH_OUT,Jane,Eve,1359.49,45370.51,44011.020000000004,6244.32,7603.8099999999995,1,1234-5678-9012-0154,2023-12-31 16:29:14.604427
TRANSFER,David,John,6571.16,19254.03,12682.869999999999,921.07,7492.23,1,1234-5678-9012-0005,2024-01-23 16:29:14.604427
CASH_OUT,Charlie,Jane,5087.71,49528.26,44440.55,48921.4,54009.11,1,1234-5678-9012-0394,2024-04-11 16:29:14.604427
PAYMENT,Bob,Jane,8753.93,38218.28,29464.35,18378.46,27132.39,1,1234-5678-9012-0431,2024-06-01 16:29:14.604427
TRANSFER,David,Bob,1452.86,32690.31,31237.45,18511.4,19964.260000000002,1,1234-5678-9012-0948,2024-08-23 16:29:14.604427
PAYMENT,Bob,Charlie,4820.09,10911.82,6091.73,25718.82,30538.91,1,1234-5678-9012-0043,2024-06-29 16:29:14.604427
PAYMENT,Eve,Bob,9168.81,38871.03,29702.22,27560.17,36728.979999999996,1,1234-5678-9012-0594,2024-04-21 16:29:14.604427
CASH_IN,John,Jane,9028.46,22188.25,13159.79,40144.72,49173.18,1,1234-5678-9012-0492,2024-03-21 16:29:14.604427
CASH_IN,Charlie,John,5342.16,29788.68,24446.52,21349.33,26691.49,1,1234-5678-9012-0115,2024-06-09 16:29:14.604427
CASH_IN,Bob,Alice,5741.8,16272.39,10530.59,23446.56,29188.36,1,1234-5678-9012-0803,2024-05-10 16:29:14.604427
PAYMENT,Bob,David,7987.23,38071.36,30084.13,11296.8,19284.03,1,1234-5678-9012-0623,2024-06-18 16:29:14.604427
DEBIT,Bob,John,471.17,22187.34,21716.170000000002,26918.17,27389.339999999997,1,1234-5678-9012-0252,2024-06-04 16:29:14.604427
TRANSFER,Bob,David,6872.3,10223.37,3351.0700000000006,8963.24,15835.54,1,1234-5678-9012-0067,2023-10-29 16:29:14.604427
DEBIT,Alice,David,9370.61,21524.41,12153.8,31999.31,41369.92,1,1234-5678-9012-0633,2024-02-28 16:29:14.604427
CASH_IN,David,John,8880.18,6843.34,-2036.8400000000001,15087.93,23968.11,1,1234-5678-9012-0943,2024-04-13 16:29:14.604427
TRANSFER,Jane,Charlie,756.33,36025.67,35269.34,6393.56,7149.89,1,1234-5678-9012-0185,2023-09-30 16:29:14.605435
TRANSFER,Charlie,Bob,5307.68,8660.92,3353.24,33130.33,38438.01,1,1234-5678-9012-0738,2024-03-23 16:29:14.605435
TRANSFER,Jane,Eve,6783.49,18541.52,11758.03,32933.27,39716.759999999995,1,1234-5678-9012-0379,2024-09-21 16:29:14.605435
PAYMENT,Eve,David,604.95,42409.33,41804.380000000005,18432.03,19036.98,1,1234-5678-9012-0033,2024-07-03 16:29:14.605435
PAYMENT,David,Jane,948.12,37867.87,36919.75,18907.62,19855.739999999998,1,1234-5678-9012-0075,2024-03-10 16:29:14.605435
CASH_IN,Alice,John,44.15,18825.36,18781.21,28356.02,28400.170000000002,1,1234-5678-9012-0200,2024-07-19 16:29:14.605435
PAYMENT,John,Bob,8476.29,40683.93,32207.64,41485.67,49961.96,1,1234-5678-9012-0620,2024-03-05 16:29:14.605435
DEBIT,Bob,Alice,7209.62,27200.2,19990.58,40823.08,48032.700000000004,1,1234-5678-9012-0984,2024-06-02 16:29:14.605435
DEBIT,David,Jane,6472.92,17544.6,11071.679999999998,42378.1,48851.02,1,1234-5678-9012-0836,2023-12-09 16:29:14.605435
TRANSFER,Alice,David,4389.71,25808.46,21418.75,41540.54,45930.25,1,1234-5678-9012-0639,2024-04-06 16:29:14.605435
TRANSFER,Charlie,David,2549.77,20836.94,18287.17,11236.03,13785.800000000001,1,1234-5678-9012-0316,2024-06-03 16:29:14.605435
